UserID,MovieID,Rating,Timestamp,Title,Genres,Gender,Age,Occupation,Zip-code
1712,1193,3,980384772,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,0,73003
1712,1500,4,980385731,Grosse Pointe Blank (1997),Comedy|Crime,M,25,0,73003
1712,851,3,1012114239,Basquiat (1996),Drama,M,25,0,73003
1712,2502,4,1012111097,Office Space (1999),Comedy|Romance,M,25,0,73003
1712,2391,4,980388544,"Simple Plan, A (1998)",Crime|Thriller,M,25,0,73003
1712,2580,5,980385339,Go (1999),Crime,M,25,0,73003
1712,2763,3,1012111347,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,0,73003
1712,1035,4,974705878,"Sound of Music, The (1965)",Musical,M,25,0,73003
1712,2791,5,974705719,Airplane! (1980),Comedy,M,25,0,73003
1712,70,4,974706412,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,0,73003
1712,2022,3,1012114160,"Last Temptation of Christ, The (1988)",Drama,M,25,0,73003
1714,597,3,974708337,Pretty Woman (1990),Comedy|Romance,M,25,17,43212
1714,1500,4,974707283,Grosse Pointe Blank (1997),Comedy|Crime,M,25,17,43212
1714,2502,4,974707820,Office Space (1999),Comedy|Romance,M,25,17,43212
1714,357,4,974707527,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,17,43212
1714,2791,2,974705497,Airplane! (1980),Comedy,M,25,17,43212
1715,3556,3,979889923,"Virgin Suicides, The (1999)",Comedy|Drama,M,25,16,53406
1716,3155,3,976686124,Anna and the King (1999),Drama|Romance,M,25,0,43229
1716,2763,3,976686912,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,0,43229
1716,357,3,974712982,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,0,43229
1716,70,1,974710667,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,0,43229
1717,597,3,1009259387,Pretty Woman (1990),Comedy|Romance,F,50,6,30307
1717,1690,2,974706654,Alien: Resurrection (1997),Action|Horror|Sci-Fi,F,50,6,30307
1717,1193,4,974706072,One Flew Over the Cuckoo's Nest (1975),Drama,F,50,6,30307
1717,678,4,1009256663,Some Folks Call It a Sling Blade (1993),Drama|Thriller,F,50,6,30307
1717,851,3,1024240915,Basquiat (1996),Drama,F,50,6,30307
1717,3556,2,977436827,"Virgin Suicides, The (1999)",Comedy|Drama,F,50,6,30307
1717,2763,2,1009259772,"Thomas Crown Affair, The (1999)",Action|Thriller,F,50,6,30307
1717,1035,4,974705185,"Sound of Music, The (1965)",Musical,F,50,6,30307
1717,2791,5,974705185,Airplane! (1980),Comedy,F,50,6,30307
1718,1500,5,974705341,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,43235
1718,2391,5,974705341,"Simple Plan, A (1998)",Crime|Thriller,M,18,4,43235
1718,2791,5,974705065,Airplane! (1980),Comedy,M,18,4,43235
1719,2826,3,974704605,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,16,60523
1719,1500,1,974704446,Grosse Pointe Blank (1997),Comedy|Crime,M,18,16,60523
1720,1193,5,974705774,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,94720
1720,1035,4,974704982,"Sound of Music, The (1965)",Musical,M,18,4,94720
1720,70,2,974705218,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,94720
1721,70,1,974705729,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,19,70043
1722,1332,4,974706556,"Believers, The (1987)",Horror|Thriller,M,35,0,72058
1724,597,5,976441106,Pretty Woman (1990),Comedy|Romance,M,18,4,00961
1724,357,3,976440958,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,4,00961
1724,2791,4,975914987,Airplane! (1980),Comedy,M,18,4,00961
1725,2826,2,974704813,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,19,67218
1725,2502,3,974705684,Office Space (1999),Comedy|Romance,M,18,19,67218
1726,1610,5,974710109,"Hunt for Red October, The (1990)",Action|Thriller,M,25,2,60160
1726,1690,1,974711441,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,2,60160
1726,2826,3,974710604,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,2,60160
1726,1752,2,974711865,Hard Rain (1998),Action|Thriller,M,25,2,60160
1726,1792,1,974711138,U.S. Marshalls (1998),Action|Thriller,M,25,2,60160
1726,10,4,974710869,GoldenEye (1995),Action|Adventure|Thriller,M,25,2,60160
1726,2763,1,974710650,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,2,60160
1726,70,3,974710747,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,2,60160
1727,597,3,974784710,Pretty Woman (1990),Comedy|Romance,M,35,16,50317
1727,1610,5,974706652,"Hunt for Red October, The (1990)",Action|Thriller,M,35,16,50317
1727,236,4,974785002,French Kiss (1995),Comedy|Romance,M,35,16,50317
1727,2391,4,974786508,"Simple Plan, A (1998)",Crime|Thriller,M,35,16,50317
1727,2580,4,974705344,Go (1999),Crime,M,35,16,50317
1727,357,4,974704377,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,16,50317
1727,2791,5,974782780,Airplane! (1980),Comedy,M,35,16,50317
1727,70,4,974707702,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,16,50317
1729,3556,3,981245555,"Virgin Suicides, The (1999)",Comedy|Drama,M,25,7,53715
1730,1035,2,974704588,"Sound of Music, The (1965)",Musical,F,18,4,60137
1731,3556,4,974705580,"Virgin Suicides, The (1999)",Comedy|Drama,F,18,0,91601
1731,70,2,974704786,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,F,18,0,91601
1732,2826,5,974704107,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,4,13655
1732,1193,4,974704846,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,13655
1733,2624,5,1020909894,After Life (1998),Drama,M,18,14,43725
1733,1690,3,977808374,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,14,43725
1733,2826,3,977808144,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,14,43725
1733,1193,4,977808836,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,14,43725
1733,1500,3,986711275,Grosse Pointe Blank (1997),Comedy|Crime,M,18,14,43725
1733,851,5,1021180267,Basquiat (1996),Drama,M,18,14,43725
1733,2502,4,984293494,Office Space (1999),Comedy|Romance,M,18,14,43725
1733,2391,4,977461901,"Simple Plan, A (1998)",Crime|Thriller,M,18,14,43725
1733,1752,3,1032503303,Hard Rain (1998),Action|Thriller,M,18,14,43725
1733,2580,4,984293377,Go (1999),Crime,M,18,14,43725
1733,1792,3,977462427,U.S. Marshalls (1998),Action|Thriller,M,18,14,43725
1733,10,3,977462340,GoldenEye (1995),Action|Adventure|Thriller,M,18,14,43725
1733,3556,3,974761494,"Virgin Suicides, The (1999)",Comedy|Drama,M,18,14,43725
1733,2763,3,977462197,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,14,43725
1733,2791,4,1021226191,Airplane! (1980),Comedy,M,18,14,43725
1733,70,3,977462277,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,14,43725
1735,1500,5,974704398,Grosse Pointe Blank (1997),Comedy|Crime,M,18,20,30605
1735,1035,3,974703806,"Sound of Music, The (1965)",Musical,M,18,20,30605
1735,70,4,974704564,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,20,30605
1736,2826,4,974706384,"13th Warrior, The (1999)",Action|Horror|Thriller,M,56,8,00606
1736,2791,2,974704104,Airplane! (1980),Comedy,M,56,8,00606
1737,597,4,976062543,Pretty Woman (1990),Comedy|Romance,M,35,20,46614
1737,1610,5,976061813,"Hunt for Red October, The (1990)",Action|Thriller,M,35,20,46614
1737,1690,4,976063443,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,20,46614
1737,2826,4,977004613,"13th Warrior, The (1999)",Action|Horror|Thriller,M,35,20,46614
1737,1500,4,976060718,Grosse Pointe Blank (1997),Comedy|Crime,M,35,20,46614
1737,2502,5,976062722,Office Space (1999),Comedy|Romance,M,35,20,46614
1737,2580,4,976059545,Go (1999),Crime,M,35,20,46614
1737,1792,4,976063297,U.S. Marshalls (1998),Action|Thriller,M,35,20,46614
1737,10,4,976062654,GoldenEye (1995),Action|Adventure|Thriller,M,35,20,46614
1737,2763,3,977004322,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,20,46614
1737,357,3,976061845,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,20,46614
1737,2791,4,974705876,Airplane! (1980),Comedy,M,35,20,46614
1737,70,4,976062790,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,20,46614
1738,2763,4,974707509,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,16,30034
1738,2791,4,974703659,Airplane! (1980),Comedy,M,35,16,30034
1739,1610,5,978496711,"Hunt for Red October, The (1990)",Action|Thriller,M,56,16,77079
1739,1193,5,974703336,One Flew Over the Cuckoo's Nest (1975),Drama,M,56,16,77079
1739,2763,4,974706539,"Thomas Crown Affair, The (1999)",Action|Thriller,M,56,16,77079
1739,357,4,974705874,Four Weddings and a Funeral (1994),Comedy|Romance,M,56,16,77079
1740,1035,4,974705510,"Sound of Music, The (1965)",Musical,M,56,1,96153
1740,2791,3,974705434,Airplane! (1980),Comedy,M,56,1,96153
1741,1610,5,974709225,"Hunt for Red October, The (1990)",Action|Thriller,M,35,7,91107
1741,1690,5,974708395,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,7,91107
1741,1188,4,974711917,Strictly Ballroom (1992),Comedy|Romance,M,35,7,91107
1741,1193,5,974710887,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,7,91107
1741,10,3,974709724,GoldenEye (1995),Action|Adventure|Thriller,M,35,7,91107
1741,357,5,974711964,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,7,91107
1742,1610,3,974704065,"Hunt for Red October, The (1990)",Action|Thriller,M,25,15,08109
1742,1193,5,974703307,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,15,08109
1743,1035,3,974703182,"Sound of Music, The (1965)",Musical,M,35,17,77566
1743,2791,3,974703328,Airplane! (1980),Comedy,M,35,17,77566
1744,1193,5,974703602,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,12,50325
1744,357,5,974706377,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,12,50325
1745,2826,3,974704914,"13th Warrior, The (1999)",Action|Horror|Thriller,M,45,0,94114
1745,2763,4,974707019,"Thomas Crown Affair, The (1999)",Action|Thriller,M,45,0,94114
1746,1690,5,974704131,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,4,33157
1746,678,5,974704799,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,25,4,33157
1746,2502,5,974854322,Office Space (1999),Comedy|Romance,M,25,4,33157
1746,2791,5,974854292,Airplane! (1980),Comedy,M,25,4,33157
1747,1690,3,974703377,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,0,90638
1747,2791,2,974703165,Airplane! (1980),Comedy,M,25,0,90638
1748,1610,4,974704423,"Hunt for Red October, The (1990)",Action|Thriller,M,50,1,04240
1748,1690,2,988468156,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,50,1,04240
1748,2826,3,974707614,"13th Warrior, The (1999)",Action|Horror|Thriller,M,50,1,04240
1748,1193,3,1006163854,One Flew Over the Cuckoo's Nest (1975),Drama,M,50,1,04240
1748,678,4,994585415,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,50,1,04240
1748,10,3,974706912,GoldenEye (1995),Action|Adventure|Thriller,M,50,1,04240
1748,2763,3,990931066,"Thomas Crown Affair, The (1999)",Action|Thriller,M,50,1,04240
1748,1035,4,974710510,"Sound of Music, The (1965)",Musical,M,50,1,04240
1748,2791,4,974726064,Airplane! (1980),Comedy,M,50,1,04240
1749,2624,3,974843127,After Life (1998),Drama,M,25,2,10040
1749,1193,2,974841855,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,2,10040
1749,1500,1,974841149,Grosse Pointe Blank (1997),Comedy|Crime,M,25,2,10040
1749,2391,2,974841149,"Simple Plan, A (1998)",Crime|Thriller,M,25,2,10040
1749,2580,3,974841149,Go (1999),Crime,M,25,2,10040
1749,357,3,974842894,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,2,10040
1749,1035,4,974840290,"Sound of Music, The (1965)",Musical,M,25,2,10040
1749,2791,3,974841568,Airplane! (1980),Comedy,M,25,2,10040
1749,2022,4,974839773,"Last Temptation of Christ, The (1988)",Drama,M,25,2,10040
1750,3225,4,974703166,Down to You (2000),Comedy|Romance,M,50,5,10128
1750,1035,5,974703635,"Sound of Music, The (1965)",Musical,M,50,5,10128
1751,1035,5,974702308,"Sound of Music, The (1965)",Musical,M,35,20,77024
1752,1610,2,975729909,"Hunt for Red October, The (1990)",Action|Thriller,M,25,3,96813
1752,2624,3,974703301,After Life (1998),Drama,M,25,3,96813
1752,678,4,975729775,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,25,3,96813
1752,2391,4,975729923,"Simple Plan, A (1998)",Crime|Thriller,M,25,3,96813
1752,2580,4,977127766,Go (1999),Crime,M,25,3,96813
1752,1035,3,975729686,"Sound of Music, The (1965)",Musical,M,25,3,96813
1752,2791,5,975728548,Airplane! (1980),Comedy,M,25,3,96813
1752,70,3,975730863,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,3,96813
1753,1610,5,974702751,"Hunt for Red October, The (1990)",Action|Thriller,M,35,6,90803
1753,2624,4,974705606,After Life (1998),Drama,M,35,6,90803
1753,2826,5,974703085,"13th Warrior, The (1999)",Action|Horror|Thriller,M,35,6,90803
1753,1193,5,974705482,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,6,90803
1753,1752,2,974703642,Hard Rain (1998),Action|Thriller,M,35,6,90803
1753,10,3,974703085,GoldenEye (1995),Action|Adventure|Thriller,M,35,6,90803
1753,3556,5,974702150,"Virgin Suicides, The (1999)",Comedy|Drama,M,35,6,90803
1753,2763,4,974702798,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,6,90803
1753,70,5,974702947,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,6,90803
1755,597,4,974701642,Pretty Woman (1990),Comedy|Romance,F,18,4,77005
1755,1457,2,1037947907,Fools Rush In (1997),Comedy|Romance,F,18,4,77005
1755,3225,1,1029989349,Down to You (2000),Comedy|Romance,F,18,4,77005
1755,236,3,1029991194,French Kiss (1995),Comedy|Romance,F,18,4,77005
1755,1500,3,1036917867,Grosse Pointe Blank (1997),Comedy|Crime,F,18,4,77005
1755,2502,5,1037947270,Office Space (1999),Comedy|Romance,F,18,4,77005
1755,2580,4,1030043392,Go (1999),Crime,F,18,4,77005
1755,3556,4,1030043256,"Virgin Suicides, The (1999)",Comedy|Drama,F,18,4,77005
1755,1035,5,974702453,"Sound of Music, The (1965)",Musical,F,18,4,77005
1755,2791,5,974883529,Airplane! (1980),Comedy,F,18,4,77005
1756,2826,2,974701858,"13th Warrior, The (1999)",Action|Horror|Thriller,F,25,1,75149
1756,2763,4,974702619,"Thomas Crown Affair, The (1999)",Action|Thriller,F,25,1,75149
1757,597,4,974707445,Pretty Woman (1990),Comedy|Romance,M,25,4,75206
1757,1610,4,974709282,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,75206
1757,1690,4,974703962,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,4,75206
1757,2826,4,974709609,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,4,75206
1757,3155,2,974707502,Anna and the King (1999),Drama|Romance,M,25,4,75206
1757,2502,3,974706761,Office Space (1999),Comedy|Romance,M,25,4,75206
1757,10,4,974709609,GoldenEye (1995),Action|Adventure|Thriller,M,25,4,75206
1757,2763,4,974709609,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,4,75206
1757,357,4,974706546,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,4,75206
1757,70,1,974709325,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,4,75206
1758,597,3,974791040,Pretty Woman (1990),Comedy|Romance,F,25,0,33067-1400
1758,1690,2,974790869,Alien: Resurrection (1997),Action|Horror|Sci-Fi,F,25,0,33067-1400
1758,1193,5,974784807,One Flew Over the Cuckoo's Nest (1975),Drama,F,25,0,33067-1400
1758,2502,4,974786558,Office Space (1999),Comedy|Romance,F,25,0,33067-1400
1758,2391,4,974786668,"Simple Plan, A (1998)",Crime|Thriller,F,25,0,33067-1400
1758,2580,4,974787197,Go (1999),Crime,F,25,0,33067-1400
1758,1035,3,974786911,"Sound of Music, The (1965)",Musical,F,25,0,33067-1400
1759,1500,5,974787770,Grosse Pointe Blank (1997),Comedy|Crime,M,25,16,22112
1760,597,5,974703436,Pretty Woman (1990),Comedy|Romance,F,25,3,90016
1760,236,4,974703238,French Kiss (1995),Comedy|Romance,F,25,3,90016
1760,1193,5,974701368,One Flew Over the Cuckoo's Nest (1975),Drama,F,25,3,90016
1760,2502,4,974703106,Office Space (1999),Comedy|Romance,F,25,3,90016
1762,1610,4,974701693,"Hunt for Red October, The (1990)",Action|Thriller,M,25,14,75230
1762,2826,4,974701187,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,14,75230
1762,1193,4,974701187,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,14,75230
1763,2791,4,974701964,Airplane! (1980),Comedy,M,35,7,76248
1764,1610,5,974703275,"Hunt for Red October, The (1990)",Action|Thriller,M,18,0,75149
1764,1690,4,974702085,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,0,75149
1764,2826,4,974702033,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,0,75149
1764,2502,5,974707926,Office Space (1999),Comedy|Romance,M,18,0,75149
1764,1752,4,974704228,Hard Rain (1998),Action|Thriller,M,18,0,75149
1764,1792,5,974704136,U.S. Marshalls (1998),Action|Thriller,M,18,0,75149
1764,10,4,974703844,GoldenEye (1995),Action|Adventure|Thriller,M,18,0,75149
1764,2763,4,974703464,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,0,75149
1764,2791,4,974707316,Airplane! (1980),Comedy,M,18,0,75149
1765,2826,5,974705920,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,4,13655
1765,2502,4,974706647,Office Space (1999),Comedy|Romance,M,18,4,13655
1765,2580,5,974703282,Go (1999),Crime,M,18,4,13655
1765,70,4,974707689,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,13655
1767,2826,2,974703982,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,20,75205
1767,1188,4,974702683,Strictly Ballroom (1992),Comedy|Romance,M,25,20,75205
1767,1500,4,975386632,Grosse Pointe Blank (1997),Comedy|Crime,M,25,20,75205
1767,2391,2,975386539,"Simple Plan, A (1998)",Crime|Thriller,M,25,20,75205
1767,2580,3,975386539,Go (1999),Crime,M,25,20,75205
1767,1035,5,974703806,"Sound of Music, The (1965)",Musical,M,25,20,75205
1767,2791,5,974701780,Airplane! (1980),Comedy,M,25,20,75205
1768,1193,5,974702259,One Flew Over the Cuckoo's Nest (1975),Drama,M,45,16,75067
1769,2826,3,974700743,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,17,75240
1769,2502,3,974701544,Office Space (1999),Comedy|Romance,M,25,17,75240
1769,2580,4,974701294,Go (1999),Crime,M,25,17,75240
1769,2763,2,974701970,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,17,75240
1770,2791,3,974702665,Airplane! (1980),Comedy,M,35,16,79605
1774,70,4,974700782,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,17,99003
1775,1610,4,974705226,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,70115
1775,1193,4,974700343,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,4,70115
1775,1035,3,974700856,"Sound of Music, The (1965)",Musical,M,25,4,70115
1775,2791,4,974700744,Airplane! (1980),Comedy,M,25,4,70115
1776,1457,3,1029358841,Fools Rush In (1997),Comedy|Romance,M,25,0,45801
1776,1792,3,974700311,U.S. Marshalls (1998),Action|Thriller,M,25,0,45801
1776,2763,5,983037771,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,0,45801
1776,2791,4,974709897,Airplane! (1980),Comedy,M,25,0,45801
1776,2022,1,974868944,"Last Temptation of Christ, The (1988)",Drama,M,25,0,45801
1778,597,4,1021207440,Pretty Woman (1990),Comedy|Romance,M,18,4,94704
1778,1457,3,974705262,Fools Rush In (1997),Comedy|Romance,M,18,4,94704
1778,3225,2,974708196,Down to You (2000),Comedy|Romance,M,18,4,94704
1778,1690,3,975576491,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,4,94704
1778,2391,4,975557628,"Simple Plan, A (1998)",Crime|Thriller,M,18,4,94704
1778,2580,5,974701058,Go (1999),Crime,M,18,4,94704
1778,1792,4,974781263,U.S. Marshalls (1998),Action|Thriller,M,18,4,94704
1778,10,4,975912219,GoldenEye (1995),Action|Adventure|Thriller,M,18,4,94704
1778,357,4,974704617,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,4,94704
1779,1500,5,977034163,Grosse Pointe Blank (1997),Comedy|Crime,M,18,1,78133
1779,2502,4,998699749,Office Space (1999),Comedy|Romance,M,18,1,78133
1779,10,3,977033254,GoldenEye (1995),Action|Adventure|Thriller,M,18,1,78133
1779,70,3,977034902,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,1,78133
1780,597,2,984157197,Pretty Woman (1990),Comedy|Romance,M,35,1,22181
1780,1610,4,974702975,"Hunt for Red October, The (1990)",Action|Thriller,M,35,1,22181
1780,2624,4,989733825,After Life (1998),Drama,M,35,1,22181
1780,1690,3,974705630,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,1,22181
1780,1188,4,984153478,Strictly Ballroom (1992),Comedy|Romance,M,35,1,22181
1780,1193,5,974703816,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,1,22181
1780,1792,3,1039942811,U.S. Marshalls (1998),Action|Thriller,M,35,1,22181
1780,2763,2,1039942501,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,1,22181
1780,1035,5,974700429,"Sound of Music, The (1965)",Musical,M,35,1,22181
1780,2791,3,974749755,Airplane! (1980),Comedy,M,35,1,22181
1781,1690,3,974701018,Alien: Resurrection (1997),Action|Horror|Sci-Fi,F,35,0,08009
1781,70,5,974701018,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,F,35,0,08009
1782,2502,4,974701509,Office Space (1999),Comedy|Romance,M,45,0,23454
1782,2580,3,974701308,Go (1999),Crime,M,45,0,23454
1784,1690,2,974700269,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,20,18104
1788,1193,4,974699608,One Flew Over the Cuckoo's Nest (1975),Drama,M,45,2,19104
1789,2624,5,974701531,After Life (1998),Drama,M,1,10,19116
1789,2502,4,974700963,Office Space (1999),Comedy|Romance,M,1,10,19116
1790,1610,5,974704635,"Hunt for Red October, The (1990)",Action|Thriller,M,25,0,19152
1790,1188,1,974706238,Strictly Ballroom (1992),Comedy|Romance,M,25,0,19152
1790,2502,5,974706765,Office Space (1999),Comedy|Romance,M,25,0,19152
1790,357,3,974703353,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,0,19152
1790,2791,5,974702096,Airplane! (1980),Comedy,M,25,0,19152
1790,2022,4,974708965,"Last Temptation of Christ, The (1988)",Drama,M,25,0,19152
1791,1610,3,974699026,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,19146
1791,70,3,974761201,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,19146
1792,597,3,974700843,Pretty Woman (1990),Comedy|Romance,F,25,2,53523
1792,2580,5,974701369,Go (1999),Crime,F,25,2,53523
1793,1610,5,974761204,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,20008
1793,2502,4,974752723,Office Space (1999),Comedy|Romance,M,25,4,20008
1793,1752,1,974761893,Hard Rain (1998),Action|Thriller,M,25,4,20008
1793,1792,2,974761546,U.S. Marshalls (1998),Action|Thriller,M,25,4,20008
1793,1035,4,974699679,"Sound of Music, The (1965)",Musical,M,25,4,20008
1793,2791,4,974699679,Airplane! (1980),Comedy,M,25,4,20008
1793,70,1,974761445,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,4,20008
1794,597,4,974700051,Pretty Woman (1990),Comedy|Romance,M,25,11,20878
1794,1610,4,974700408,"Hunt for Red October, The (1990)",Action|Thriller,M,25,11,20878
1794,1690,2,974708826,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,11,20878
1794,2826,1,974708728,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,11,20878
1794,1193,3,974703365,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,11,20878
1794,1500,1,974705001,Grosse Pointe Blank (1997),Comedy|Crime,M,25,11,20878
1794,2391,3,974704806,"Simple Plan, A (1998)",Crime|Thriller,M,25,11,20878
1794,2763,2,974709251,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,11,20878
1794,2791,5,974701282,Airplane! (1980),Comedy,M,25,11,20878
1794,70,1,974709591,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,11,20878
1794,2022,1,974702183,"Last Temptation of Christ, The (1988)",Drama,M,25,11,20878
1795,1500,5,974700115,Grosse Pointe Blank (1997),Comedy|Crime,M,18,17,20724
1796,357,5,974700011,Four Weddings and a Funeral (1994),Comedy|Romance,M,50,11,20852
1796,1035,1,974701629,"Sound of Music, The (1965)",Musical,M,50,11,20852
1796,2791,4,974699727,Airplane! (1980),Comedy,M,50,11,20852
1797,1193,4,974700499,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,7,52003
1797,1035,5,974698929,"Sound of Music, The (1965)",Musical,M,35,7,52003
1797,2791,4,974698855,Airplane! (1980),Comedy,M,35,7,52003
1798,1035,4,974756919,"Sound of Music, The (1965)",Musical,M,45,11,22204
1798,2791,3,975261431,Airplane! (1980),Comedy,M,45,11,22204
1799,2391,4,974700425,"Simple Plan, A (1998)",Crime|Thriller,M,35,11,70118
1799,3556,4,974700044,"Virgin Suicides, The (1999)",Comedy|Drama,M,35,11,70118
1799,357,4,974703296,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,11,70118
1800,1690,3,974741090,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,4,70118
1800,2826,2,974741155,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,4,70118
1800,1193,5,974698158,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,70118
1800,1500,5,974741982,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,70118
1800,357,5,974742079,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,4,70118
1800,70,5,974740925,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,70118
1802,1193,5,974698106,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,22903
1802,2580,5,974744660,Go (1999),Crime,M,18,4,22903
1802,70,2,974698918,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,22903
1802,1076,3,974744349,"Innocents, The (1961)",Thriller,M,18,4,22903
1803,1610,4,974701274,"Hunt for Red October, The (1990)",Action|Thriller,M,25,2,50021
1803,1690,3,974705429,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,2,50021
