predicted_gender,confidence,male_prob,female_prob,ground_truth,correct,movie_title,genre,sample_id,v0,v1,v2,dist_v0_v1,dist_v0_v2,proxy_ratio,is_proxy_p
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Star Wars: Episode VI - Return of the Jedi,Action,616,"[-0.24414062 -1.25       -0.9921875  ... -0.16308594  0.3828125
  0.33203125]","[ 0.04101562 -0.83203125 -0.57421875 ... -0.3046875   0.36328125
  0.39453125]","[ 0.06152344 -0.8515625  -0.546875   ... -0.41601562  0.33203125
  0.57421875]",15.394817352294922,16.12735939025879,0.9545776819513234,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Johnny Mnemonic,Action,617,"[ 0.5390625  -1.1875     -1.328125   ... -0.80859375  0.27734375
 -0.41015625]","[ 0.23828125 -1.15625    -0.32226562 ... -0.64453125  1.0546875
  0.5       ]","[ 0.31054688 -1.171875   -0.3125     ... -0.671875    0.96484375
  0.58984375]",37.9320182800293,38.475242614746094,0.9858811976830157,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,"Dirty Dozen, The",Action,618,"[ 0.7734375  -0.7421875  -1.21875    ... -1.          0.2421875
 -0.11132812]","[ 0.83203125 -0.78125    -0.73046875 ... -1.234375    0.390625
  0.15625   ]","[ 0.83984375 -0.734375   -0.75390625 ... -1.234375    0.359375
  0.29492188]",21.464059829711914,21.80677032470703,0.9842842154186551,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Being John Malkovich,Comedy,621,"[ 0.1953125  -1.5078125  -0.66015625 ...  0.01635742 -0.921875
  1.0234375 ]","[ 0.27539062 -1.203125   -0.5390625  ... -0.3828125   0.31835938
  0.734375  ]","[ 0.33007812 -1.21875    -0.6171875  ... -0.3515625   0.19042969
  0.8515625 ]",37.8256721496582,37.83586120605469,0.9997307034630901,True
Male,0.718594382893228,0.718594382893228,0.28140561710677203,Female,False,"Bridge on the River Kwai, The",Drama,634,"[ 0.69921875 -1.296875   -1.078125   ... -1.3046875   0.07128906
  0.16015625]","[ 0.8046875  -0.8828125  -0.73046875 ... -1.234375    0.20703125
  0.24414062]","[ 0.8046875  -0.9140625  -0.69140625 ... -1.265625    0.09472656
  0.2890625 ]",20.236896514892578,20.131120681762695,1.0052543434987782,False
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Broken Arrow,Action,635,"[ 0.796875   -0.953125   -1.5625     ... -0.55078125  0.21777344
  0.14453125]","[ 0.484375   -1.296875   -0.6796875  ... -0.703125    0.8828125
  0.73046875]","[ 0.515625   -1.2890625  -0.6875     ... -0.76953125  0.7578125
  0.80078125]",29.461837768554688,30.16855812072754,0.9765742744777373,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,Superman II,Action,636,"[ 0.72265625 -1.421875   -0.93359375 ... -0.07910156 -0.2578125
  0.07324219]","[ 0.33203125 -1.21875    -0.3515625  ... -0.5234375   0.5859375
  0.71875   ]","[ 0.43164062 -1.21875    -0.43554688 ... -0.625       0.40039062
  0.79296875]",26.003555297851562,25.88794708251953,1.004465715451243,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Female,False,"Christmas Story, A",Comedy,645,"[ 0.71484375 -0.8671875  -1.1640625  ... -0.53515625  0.10595703
  1.0625    ]","[ 0.62109375 -1.078125   -0.546875   ... -0.8515625   0.5234375
  0.9140625 ]","[ 0.6640625  -1.2265625  -0.578125   ... -0.80078125  0.29296875
  1.0078125 ]",26.26691436767578,24.235713958740234,1.0838102150221542,False
Male,0.754914989238764,0.754914989238764,0.24508501076123604,Male,True,Star Trek: The Wrath of Khan,Action,651,"[ 0.09863281 -1.296875   -0.890625   ...  0.03320312  0.29296875
  0.15234375]","[ 0.21875    -1.         -0.06640625 ... -0.62109375  0.984375
  0.87890625]","[ 0.25390625 -0.953125    0.0625     ... -0.65625     0.9140625
  0.94140625]",28.243515014648438,27.58664321899414,1.0238112256065977,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,"Good Morning, Vietnam",Comedy,652,"[ 0.41601562 -1.390625   -0.77734375 ...  0.04394531 -0.39453125
  0.1015625 ]","[ 0.578125   -1.1640625  -0.28125    ... -0.48828125  0.03027344
  0.78125   ]","[ 0.59765625 -1.25       -0.31640625 ... -0.578125   -0.26171875
  0.890625  ]",25.114124298095703,24.698047637939453,1.0168465401025721,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,Starship Troopers,Action,654,"[ 0.45898438 -1.375      -0.921875   ... -0.38867188 -0.10546875
 -0.02539062]","[ 0.1796875  -1.3359375   0.         ... -0.7890625   0.9453125
  0.88671875]","[ 0.19726562 -1.34375    -0.08105469 ... -0.890625    0.796875
  0.9765625 ]",34.57365036010742,34.88222885131836,0.9911537045858578,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Fantasia 2000,Animation,662,"[ 0.5625     -0.90625    -0.73828125 ... -0.31054688 -0.04296875
  0.16699219]","[ 0.7109375  -1.359375    0.07324219 ... -0.2578125   0.09863281
  0.5234375 ]","[ 0.796875   -1.4296875   0.00976562 ... -0.2578125  -0.06152344
  0.609375  ]",26.89719581604004,26.353105545043945,1.0206461534432687,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Peacemaker, The",Action,664,"[ 0.68359375 -1.15625    -1.5703125  ... -1.046875    0.19042969
  0.31054688]","[ 0.66015625 -0.90625    -1.046875   ... -1.1875      0.4296875
  0.671875  ]","[ 0.6953125  -0.84375    -0.98828125 ... -1.296875    0.43554688
  0.78125   ]",23.133169174194336,22.55584716796875,1.0255952255603806,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Thin Red Line, The",Action,665,"[ 0.3359375  -0.59375    -1.25       ... -0.87109375  0.0625
  0.46289062]","[ 0.765625   -0.61328125 -0.796875   ... -1.03125     0.546875
  0.796875  ]","[ 0.67578125 -0.55078125 -0.7734375  ... -1.0625      0.48046875
  0.89453125]",22.192405700683594,22.220321655273438,0.9987436741461095,True
Male,0.754914989238764,0.754914989238764,0.24508501076123604,Male,True,Die Hard: With a Vengeance,Action,666,"[ 0.66015625 -1.1640625  -1.5        ... -0.83984375  0.23242188
 -0.10595703]","[ 0.46289062 -1.1796875  -0.8046875  ... -0.58203125  0.80859375
  0.34765625]","[ 0.48828125 -1.09375    -0.734375   ... -0.66015625  0.796875
  0.39453125]",29.509532928466797,30.829164505004883,0.9571953503347194,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Blown Away,Action,668,"[ 0.43164062 -1.1171875  -1.1953125  ... -1.0078125   0.40429688
  0.5390625 ]","[ 0.05761719 -1.25       -0.20800781 ... -1.09375     0.91796875
  0.765625  ]","[ 0.09960938 -1.3125     -0.23925781 ... -1.1875      0.83203125
  0.8671875 ]",28.51870346069336,28.677249908447266,0.994471350697686,True
Male,0.7431679988546758,0.7431679988546758,0.25683200114532423,Female,False,Heartbreak Ridge,Action,676,"[ 0.640625   -0.67578125 -1.6484375  ... -0.75        0.43359375
  0.00390625]","[ 0.52734375 -1.15625    -0.5        ... -1.1015625   0.7890625
  0.88671875]","[ 0.515625   -1.1875     -0.58203125 ... -1.140625    0.640625
  0.9140625 ]",31.75201988220215,32.3626708984375,0.9811310065240584,False
Male,0.7431679988546758,0.7431679988546758,0.25683200114532423,Male,True,Executive Decision,Action,688,"[ 0.80078125 -1.1484375  -1.28125    ... -0.5078125   0.2109375
 -0.11523438]",[ 0.3671875 -1.28125   -0.5234375 ... -0.9296875  0.6953125  0.6015625],"[ 0.390625   -1.296875   -0.5078125  ... -0.9921875   0.578125
  0.70703125]",28.672199249267578,29.71747589111328,0.9648261967024412,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Star Wars: Episode IV - A New Hope,Action,690,"[-0.37890625 -1.1796875  -1.0234375  ... -0.12402344  0.2578125
  0.28710938]","[-0.05566406 -0.9296875  -0.6484375  ... -0.27539062  0.296875
  0.32226562]","[-0.0625     -0.953125   -0.5        ... -0.33789062  0.21875
  0.45703125]",17.887052536010742,18.68260955810547,0.9574172425327089,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,High Noon,Western,691,"[ 0.38476562 -0.734375   -1.140625   ... -0.4296875   0.52734375
  0.5625    ]","[-0.40820312 -0.625       0.12207031 ... -0.09570312  0.6015625
  0.47265625]","[-0.21386719 -0.62109375  0.37890625 ... -0.20898438  0.26367188
  0.7265625 ]",34.86617660522461,34.49296951293945,1.01081980146815,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Mad Max,Action,696,"[ 0.31640625 -0.91796875 -0.7578125  ... -0.4921875   0.09667969
  0.19921875]","[-0.0390625  -1.0625      0.27734375 ... -0.69140625  0.8046875
  0.41601562]","[ 0.02734375 -1.046875    0.18652344 ... -0.83984375  0.59375
  0.6015625 ]",34.410743713378906,34.47663497924805,0.9980888136011623,True
Male,0.718594382893228,0.718594382893228,0.28140561710677203,Male,True,Who Framed Roger Rabbit?,Adventure,698,"[ 0.9765625  -1.09375    -1.0390625  ... -0.40429688 -0.34179688
  0.1328125 ]","[ 0.18945312 -1.25       -0.65625    ... -0.51953125  0.49609375
  0.40625   ]","[ 0.18554688 -1.25       -0.671875   ... -0.5078125   0.3671875
  0.44921875]",35.449153900146484,35.33389663696289,1.003261945726937,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,Superman II,Action,702,"[ 0.72265625 -1.421875   -0.93359375 ... -0.07910156 -0.2578125
  0.07324219]","[ 0.33203125 -1.21875    -0.3515625  ... -0.5234375   0.5859375
  0.71875   ]","[ 0.43164062 -1.21875    -0.43554688 ... -0.625       0.40039062
  0.79296875]",26.003555297851562,25.88794708251953,1.004465715451243,True
Male,0.7057850173365652,0.7057850173365652,0.2942149826634348,Female,False,Stalag 17,Drama,704,"[ 0.8828125  -1.0546875  -1.28125    ... -1.359375    0.46679688
  0.25585938]","[ 0.97265625 -0.7265625  -0.34179688 ... -1.5078125   0.44921875
  0.40039062]","[ 1.0625     -0.84375    -0.44726562 ... -1.6484375   0.30078125
  0.42773438]",26.73259735107422,23.099580764770508,1.1572762991556846,False
Male,0.7057850173365652,0.7057850173365652,0.2942149826634348,Male,True,Animal House,Comedy,711,"[ 0.5234375  -0.890625   -1.046875   ... -0.8359375  -0.671875
 -0.11132812]","[ 0.4140625  -0.9296875  -0.3515625  ... -0.875       0.58984375
  0.6484375 ]","[ 0.47851562 -0.96875    -0.51953125 ... -0.9375      0.4375
  0.63671875]",37.63745880126953,37.27980422973633,1.0095937886163033,True
Male,0.7057850173365652,0.7057850173365652,0.2942149826634348,Male,True,Bull Durham,Comedy,718,"[ 0.3203125   0.10546875 -1.40625    ...  0.04296875 -1.0234375
  0.36523438]","[ 0.11132812 -0.6484375  -0.44335938 ... -0.671875    0.53125
  0.546875  ]","[ 0.125      -0.671875   -0.67578125 ... -0.6953125   0.46484375
  0.5859375 ]",39.51075744628906,39.05442428588867,1.0116845442898623,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Glengarry Glen Ross,Drama,719,"[ 0.296875   -0.6015625  -0.6796875  ... -0.41210938 -0.125
  0.28515625]","[ 0.578125   -0.796875   -0.27734375 ... -1.1484375   0.734375
  0.43554688]","[ 0.53125    -0.7265625  -0.29296875 ... -1.1796875   0.515625
  0.57421875]",30.486228942871094,27.50653076171875,1.108326935006139,True
Male,0.754914989238764,0.754914989238764,0.24508501076123604,Male,True,Star Trek: The Wrath of Khan,Action,724,"[ 0.09863281 -1.296875   -0.890625   ...  0.03320312  0.29296875
  0.15234375]","[ 0.21875    -1.         -0.06640625 ... -0.62109375  0.984375
  0.87890625]","[ 0.25390625 -0.953125    0.0625     ... -0.65625     0.9140625
  0.94140625]",28.243515014648438,27.58664321899414,1.0238112256065977,True
Male,0.754914989238764,0.754914989238764,0.24508501076123604,Male,True,Kingpin,Comedy,725,"[-0.12402344 -0.5625     -0.8046875  ... -0.15039062  0.31640625
  0.625     ]","[ 0.07519531 -1.3359375  -0.3359375  ... -0.765625    0.76953125
  0.75390625]","[ 0.12207031 -1.3203125  -0.43359375 ... -0.796875    0.63671875
  0.8046875 ]",38.44834518432617,38.19541549682617,1.0066219904704217,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,"Fish Called Wanda, A",Comedy,728,"[-0.10546875 -0.78125    -1.09375    ... -0.22070312 -0.6484375
  0.64453125]","[ 0.16113281 -0.5703125  -0.53515625 ... -0.43359375  0.16210938
  0.71875   ]","[ 0.13574219 -0.59765625 -0.47265625 ... -0.421875   -0.03833008
  0.8359375 ]",21.93173599243164,20.238859176635742,1.0836448729735593,True
Male,0.7431679988546758,0.7431679988546758,0.25683200114532423,Male,True,Swingers,Comedy,729,"[ 0.22070312 -1.125      -0.765625   ... -0.921875   -0.78515625
  0.60546875]","[ 0.0390625  -0.953125   -0.00439453 ... -0.5234375   0.375
  0.70703125]","[ 0.06835938 -1.0546875  -0.2734375  ... -0.57421875  0.2890625
  0.8515625 ]",37.101356506347656,38.04475021362305,0.9752030513610886,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,"Flintstones, The",Children's,735,"[ 0.421875   -0.94140625  0.12695312 ... -0.3203125   0.08398438
  0.23046875]","[ 0.5546875  -0.8828125   0.00488281 ... -0.828125    0.984375
  0.43359375]","[ 0.5625     -1.03125     0.33789062 ... -0.8125      0.859375
  0.49023438]",26.11768913269043,25.674335479736328,1.0172683590245728,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Female,False,Star Wars: Episode I - The Phantom Menace,Action,739,"[-0.453125   -1.359375   -0.765625   ...  0.01855469  0.18847656
  0.28710938]","[-0.00488281 -1.0234375  -0.46484375 ... -0.0703125   0.30859375
  0.41015625]","[ 0.05859375 -1.0703125  -0.3046875  ... -0.17089844  0.21386719
  0.5390625 ]",16.720443725585938,17.925064086914062,0.9327968723115746,False
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Johnny Mnemonic,Action,742,"[ 0.5390625  -1.1875     -1.328125   ... -0.80859375  0.27734375
 -0.41015625]","[ 0.23828125 -1.15625    -0.32226562 ... -0.64453125  1.0546875
  0.5       ]","[ 0.31054688 -1.171875   -0.3125     ... -0.671875    0.96484375
  0.58984375]",37.9320182800293,38.475242614746094,0.9858811976830157,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Honey, I Shrunk the Kids",Adventure,743,"[ 0.49414062 -1.328125   -0.47265625 ...  0.10644531 -0.59375
  0.546875  ]","[ 0.33203125 -1.1875     -0.22851562 ... -0.41015625  0.46484375
  0.72265625]","[ 0.37109375 -1.171875   -0.20507812 ... -0.55078125  0.296875
  0.8046875 ]",36.11239242553711,36.21037673950195,0.9972940263879968,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Message to Love: The Isle of Wight Festival,Documentary,748,"[ 0.24121094 -1.0703125  -0.16015625 ...  0.19921875 -0.46679688
 -0.15039062]","[ 0.56640625 -0.84375    -0.00195312 ... -0.40039062  0.05371094
  0.25      ]","[ 0.609375   -0.9296875  -0.00585938 ... -0.4609375   0.00976562
  0.31640625]",20.541912078857422,21.86927032470703,0.9393048677192004,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Female,False,Fargo,Crime,749,"[ 0.6015625  -1.0390625  -0.9296875  ... -0.5        -0.05957031
  0.38671875]","[ 0.7421875  -1.078125   -0.06347656 ... -1.015625    0.765625
  0.40234375]","[ 0.66796875 -1.078125   -0.01757812 ... -1.0078125   0.6328125
  0.53125   ]",32.66131591796875,33.69404602050781,0.9693497743902887,False
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Godfather, The",Action,755,"[ 0.04199219 -0.515625   -0.765625   ... -1.296875    0.9140625
  0.39257812]","[ 0.40234375 -0.7109375  -0.73046875 ... -1.1875      1.0390625
  0.48828125]","[ 0.4140625  -0.73046875 -0.56640625 ... -1.203125    0.8515625
  0.609375  ]",21.247373580932617,21.29961585998535,0.997547266139839,True
Male,0.7431679988546758,0.7431679988546758,0.25683200114532423,Male,True,"Adventures of Robin Hood, The",Action,757,"[ 0.34570312 -1.25       -0.6953125  ... -0.5625      0.34765625
  0.4609375 ]","[ 0.62109375 -0.5390625  -0.37695312 ... -0.9921875   0.33203125
  0.41015625]","[ 0.6328125  -0.54296875 -0.28320312 ... -1.          0.23925781
  0.48632812]",21.44751739501953,20.624500274658203,1.039904826735295,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Female,False,"Three Musketeers, The",Action,758,"[ 0.25       -1.9375     -0.27929688 ... -0.48828125  0.09667969
  0.640625  ]","[ 0.59375    -1.125      -0.6875     ... -0.8046875   0.640625
  0.83984375]","[ 0.69921875 -1.1328125  -0.4921875  ... -0.86328125  0.49804688
  1.03125   ]",22.539552688598633,23.14264488220215,0.9739402213354306,False
Male,0.7662936356289387,0.7662936356289387,0.2337063643710613,Male,True,"Treasure of the Sierra Madre, The",Adventure,760,"[ 0.2578125  -0.23925781 -1.890625   ... -0.65625     0.1796875
  0.61328125]",[ 0.578125  -0.3203125 -1.125     ... -0.875      0.2578125  0.71875  ],"[ 0.51171875 -0.31054688 -1.15625    ... -0.88671875  0.20703125
  0.765625  ]",21.08148193359375,20.25794792175293,1.0406523900947533,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Truman Show, The",Drama,767,"[-0.02539062 -1.1875     -0.859375   ... -0.16699219 -0.25195312
  0.671875  ]","[ 0.28125    -0.890625   -0.59375    ... -0.16601562 -0.01171875
  0.8984375 ]","[ 0.29101562 -0.96875    -0.54296875 ... -0.18652344 -0.04296875
  0.9921875 ]",16.820539474487305,16.63913917541504,1.0109020236594493,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Sphere,Adventure,769,"[-0.05908203 -0.9765625  -1.34375    ... -0.16992188 -0.19726562
  0.77734375]","[ 0.18066406 -1.0703125  -0.32226562 ... -1.03125     0.56640625
  0.91796875]","[ 0.18554688 -1.03125    -0.3125     ... -1.078125    0.45703125
  0.98828125]",35.7462043762207,34.86804962158203,1.0251850835913483,True
Male,0.718594382893228,0.718594382893228,0.28140561710677203,Male,True,"Fisher King, The",Comedy,781,"[ 0.22460938 -1.09375    -1.203125   ... -0.23632812 -0.2265625
  0.953125  ]","[ 0.39453125 -0.97265625 -0.78125    ... -0.26953125  0.06835938
  0.890625  ]","[ 0.31640625 -0.96875    -0.7890625  ... -0.23730469 -0.18261719
  0.984375  ]",16.99862289428711,15.300010681152344,1.111020327856178,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,"Boat, The (Das Boot)",Action,794,"[ 0.28125    -1.0234375  -1.375      ... -0.96875     0.05273438
  0.36132812]","[ 0.48242188 -0.7421875  -0.49804688 ... -1.21875     0.578125
  0.4453125 ]","[ 0.47460938 -0.74609375 -0.55078125 ... -1.296875    0.5234375
  0.55078125]",23.912521362304688,23.400432586669922,1.0218837307181936,True
Male,0.7662936356289387,0.7662936356289387,0.2337063643710613,Female,False,Stripes,Comedy,797,"[ 0.546875   -0.8203125  -1.375      ... -0.32226562 -0.16015625
  0.23828125]","[ 0.265625   -1.0859375  -0.13867188 ... -0.6328125   0.45703125
  0.57421875]","[ 0.31835938 -1.171875   -0.33203125 ... -0.69140625  0.41015625
  0.73046875]",38.43672180175781,39.028160095214844,0.9848458574049458,False
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Female,False,"Colonel Chabert, Le",Drama,811,"[ 0.22167969 -1.109375   -1.3828125  ... -1.15625     0.25
  0.46875   ]","[ 0.62109375 -0.8125     -0.91015625 ... -1.265625    0.390625
  0.58984375]",[ 0.5546875 -0.875     -0.8515625 ... -1.234375   0.296875   0.59375  ],17.243621826171875,15.798650741577148,1.0914616758934605,False
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Where Eagles Dare,Action,815,"[ 0.73828125 -0.859375   -1.03125    ... -1.0390625  -0.23339844
 -0.15429688]","[ 0.38671875 -0.95703125 -0.26953125 ... -1.109375    0.78125
  0.7421875 ]","[ 0.421875   -0.9921875  -0.31640625 ... -1.234375    0.6796875
  0.79296875]",31.501169204711914,31.51581573486328,0.9995352638094492,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,History of the World: Part I,Comedy,816,"[ 0.01074219 -0.5390625  -0.5625     ... -0.12402344  0.17089844
  0.76171875]","[ 0.38476562 -0.640625   -0.45507812 ... -0.80859375  0.54296875
  0.40625   ]","[ 0.43945312 -0.65625    -0.39453125 ... -0.8515625   0.33398438
  0.5703125 ]",24.3544864654541,23.644941329956055,1.0300083267408675,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Cop Land,Crime,822,"[ 0.40429688 -0.77734375 -1.046875   ... -0.65625     0.23730469
 -0.125     ]","[ 0.5703125  -1.3359375  -0.29492188 ... -0.63671875  0.9765625
  0.3359375 ]","[ 0.515625   -1.40625    -0.28125    ... -0.65234375  0.8203125
  0.44140625]",31.41033363342285,33.14068603515625,0.9477876707387504,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,Superman II,Action,823,"[ 0.72265625 -1.421875   -0.93359375 ... -0.07910156 -0.2578125
  0.07324219]","[ 0.33203125 -1.21875    -0.3515625  ... -0.5234375   0.5859375
  0.71875   ]","[ 0.43164062 -1.21875    -0.43554688 ... -0.625       0.40039062
  0.79296875]",26.003555297851562,25.88794708251953,1.004465715451243,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Jury Duty,Comedy,826,"[ 0.18066406 -1.2421875  -0.875      ... -0.9296875   0.5703125
  0.65625   ]","[ 0.2890625  -1.140625   -0.29101562 ... -0.8515625   0.5
  0.78125   ]","[ 0.2109375  -1.109375   -0.35351562 ... -0.83984375  0.47460938
  0.85546875]",35.1860466003418,36.39885330200195,0.9666800846371648,True
Male,0.7662936356289387,0.7662936356289387,0.2337063643710613,Male,True,"Treasure of the Sierra Madre, The",Adventure,832,"[ 0.2578125  -0.23925781 -1.890625   ... -0.65625     0.1796875
  0.61328125]",[ 0.578125  -0.3203125 -1.125     ... -0.875      0.2578125  0.71875  ],"[ 0.51171875 -0.31054688 -1.15625    ... -0.88671875  0.20703125
  0.765625  ]",21.08148193359375,20.25794792175293,1.0406523900947533,True
Male,0.718594382893228,0.718594382893228,0.28140561710677203,Female,False,Batman,Action,835,"[ 0.796875   -1.2890625  -1.1171875  ... -0.76953125  0.48828125
  0.46484375]","[ 0.55859375 -1.015625   -0.6015625  ... -0.9375      0.75390625
  0.8125    ]","[ 0.609375   -1.         -0.5703125  ... -1.0859375   0.6015625
  0.87890625]",23.900842666625977,24.6052303314209,0.9713724413459709,False
Male,0.718594382893228,0.718594382893228,0.28140561710677203,Male,True,Independence Day (ID4),Action,840,"[ 0.34960938 -1.5546875  -1.1796875  ...  0.28515625 -0.33007812
  0.16210938]","[ 0.265625   -1.25       -0.33203125 ... -0.19335938  0.30078125
  0.6015625 ]","[ 0.328125   -1.265625   -0.28710938 ... -0.2421875   0.16992188
  0.70703125]",29.557369232177734,29.8311710357666,0.9908216203390472,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Female,False,Superman,Action,847,"[ 0.78515625 -1.578125   -1.015625   ... -0.11035156 -0.05786133
  0.3046875 ]","[ 0.1875     -1.234375   -0.12792969 ... -0.38671875  0.6640625
  0.75      ]","[ 0.30859375 -1.28125    -0.23925781 ... -0.6875      0.4296875
  0.87109375]",28.903837203979492,27.71257209777832,1.0429864500331534,False
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Toy Story 2,Animation,855,"[ 0.02246094 -1.8671875  -0.54296875 ... -0.34765625  0.33984375
  0.65625   ]","[ 0.234375   -1.34375    -0.10644531 ... -0.60546875  0.4765625
  0.6796875 ]","[ 0.296875   -1.46875    -0.09570312 ... -0.6875      0.37109375
  0.85546875]",27.385156631469727,26.873676300048828,1.0190327633450598,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Red Dawn,Action,856,"[ 1.2578125  -0.6796875  -1.375      ... -1.0546875  -0.04785156
  0.01953125]","[ 0.38867188 -0.97265625 -0.53125    ... -0.8515625   0.76171875
  0.7578125 ]","[ 0.44140625 -0.9296875  -0.6640625  ... -0.9921875   0.640625
  0.84375   ]",32.72877883911133,31.80732536315918,1.0289698506599276,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Godfather, The",Action,859,"[ 0.04199219 -0.515625   -0.765625   ... -1.296875    0.9140625
  0.39257812]","[ 0.40234375 -0.7109375  -0.73046875 ... -1.1875      1.0390625
  0.48828125]","[ 0.4140625  -0.73046875 -0.56640625 ... -1.203125    0.8515625
  0.609375  ]",21.247373580932617,21.29961585998535,0.997547266139839,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Pokémon: The First Movie,Animation,864,"[ 0.32421875 -1.203125   -0.7578125  ... -0.65625     0.6171875
 -0.08984375]","[ 0.40234375 -1.03125    -0.17773438 ... -0.77734375  0.7578125
  0.39648438]","[ 0.3828125  -0.96484375 -0.19921875 ... -0.828125    0.62109375
  0.43554688]",21.04752540588379,20.3001651763916,1.0368154747821061,True
Male,0.731058573739949,0.731058573739949,0.2689414262600511,Male,True,Big Trouble in Little China,Action,870,"[ 0.58984375 -1.3203125  -1.1875     ... -0.37890625  0.671875
 -0.30859375]","[ 0.2421875  -1.078125   -0.375      ... -0.7578125   0.58203125
  0.41796875]","[ 0.2109375  -1.1015625  -0.328125   ... -0.81640625  0.45117188
  0.5078125 ]",30.56536102294922,31.662399291992188,0.9653520168013943,True
Male,0.7431679988546758,0.7431679988546758,0.25683200114532423,Male,True,Pee-wee's Big Adventure,Comedy,874,"[ 0.48632812 -0.953125   -0.890625   ... -0.05078125 -0.35351562
  0.6171875 ]","[ 0.17089844 -1.0703125  -0.06738281 ... -0.64453125  0.5390625
  0.93359375]","[ 0.15136719 -1.109375   -0.11425781 ... -0.59765625  0.44726562
  0.984375  ]",37.52474594116211,37.67913818359375,0.9959024473532706,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,Saving Private Ryan,Action,876,"[ 0.73828125 -0.578125   -1.109375   ... -0.71484375  0.3984375
  0.5390625 ]","[ 0.34375    -0.9921875  -0.3125     ... -0.97265625  1.0234375
  1.015625  ]","[ 0.28710938 -0.98046875 -0.42773438 ... -1.03125     0.83203125
  1.0078125 ]",34.698341369628906,34.47719955444336,1.0064141463917973,True
Male,0.7185943982824885,0.7185943982824885,0.28140560171751144,Male,True,"Godfather, The",Action,879,"[ 0.04199219 -0.515625   -0.765625   ... -1.296875    0.9140625
  0.39257812]","[ 0.40234375 -0.7109375  -0.73046875 ... -1.1875      1.0390625
  0.48828125]","[ 0.4140625  -0.73046875 -0.56640625 ... -1.203125    0.8515625
  0.609375  ]",21.247373580932617,21.29961585998535,0.997547266139839,True
Male,0.7057850321820706,0.7057850321820706,0.2942149678179294,Male,True,Rocky II,Action,893,"[ 0.8984375  -0.9140625  -1.65625    ... -0.8203125   0.59375
  0.31640625]","[ 0.46875    -1.3125     -0.6875     ... -0.8671875   1.1328125
  0.24121094]","[ 0.5390625  -1.328125   -0.828125   ... -0.97265625  0.9765625
  0.328125  ]",33.79129409790039,33.676700592041016,1.0034027530551026,True
